日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分,JCN,法人番号,住所,法人名,法人名(カナ),更新日時,企業ホームページ,事業概要,従業員数,代表者名,特許情報
20230929,7832,バンダイナムコホールディングス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,2,TOPIX Large70,5010701022329,5010701022329,東京都港区芝５丁目３７番８号,株式会社バンダイナムコホールディングス,ばんだいなむこほーるでぃんぐす,2018-04-25T00:00:00+09:00,,,43,代表取締役社長　　川口　勝,商標 20件（Bandai Namco Entertainment 021 Fund / §Bandai Namco Entertainment\021 Fund / Fun for All into the Future / BANDAI NAMCO / バンダイナムコプライズマーケティング\Bandai Namco Prize Marketing 他）
20230929,7833,アイフィスジャパン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2,9010001009543,9010001009543,東京都港区六本木１丁目８番７号,株式会社アイフィスジャパン,あいふぃすじゃぱん,2023-09-22T00:00:00+09:00,,"・証券調査レポートの電子配信サービス
・企業業績予想およびコンセンサスデータの提供サービス
・金融・財務関連ドキュメントの制作およびプリンティングサービス
・金融機関向けシステムインテグレーションサービス",120,代表取締役　　大澤　弘毅,商標 9件（オリデザ / fabmille / W2P / もみじタウン / 楽だね 他）
20230929,7836,アビックス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-,5020001005867,5020001005867,神奈川県横浜市中区弁天通６丁目８５番地,アビックス株式会社,あびっくす,2023-09-01T00:00:00+09:00,,,43,代表取締役社長　　　廣　田　武　仁,特許 1件（携帯端末を持った人が特定の場所に居ることを検知するコンピューティング）  商標 17件（みらいポート / AIインサイト / 恋するりんご / Bannervision / クチコミくん 他）
20230929,7837,アールシーコア,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-,8013201007128,8013201007128,東京都目黒区青葉台１丁目４番５号,株式会社アールシーコア,あーるしーこあ,2018-07-10T00:00:00+09:00,http://www.rccore.co.jp,"自然派個性住宅の企画・製造・販売
分譲住宅・宅地の企画・販売
別荘タイムシェアの販売及び運営管理",189,代表取締役社長　二木　浩三,特許 20件（ログ材 / テープ貼り治具 / ログ壁の構造 / ログ壁の耐風設計方法、ログ壁の耐風設計プログラム及び記憶媒体 / ログ壁の剛性評価方法、ログ壁の剛性評価プログラム及び記憶媒体 他） 意匠 28件（住宅 / 建物用装飾品 / パーゴラ / 建築用壁板 / 住宅用リビングの内装 他） 商標 101件（ひらごや\平小屋 / すみかろぐ\栖ログ / WONDER DEVICE VOID / VOID / §B 他）
20230929,7839,ＳＨＯＥＩ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1,5010501005434,5010501005434,東京都台東区台東１丁目３１番７号,株式会社ＳＨＯＥＩ,しょうえい,2020-03-17T00:00:00+09:00,,,492,代表取締役社長　　石田　健一郎,特許 14件（シールドロック機構、およびヘルメット / ヘルメットおよびグロメット / ヘルメット用気流制御部材、および、ヘルメット / バイザーのロック機構及びヘルメット / ヘルメット 他） 意匠 7件（ヘルメット / ゴーグル / ヘルメット用シールド / ヘルメット用窓ゴム / ヘルメット用バイザー 他） 商標 30件（PERSONAL\FITTING SYSTEM / §P.F.S. / §VFX‐WR / §L / SHOEI 他）
20230929,7840,フランスベッドホールディングス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2,6011101037016,6011101037016,東京都新宿区西新宿６丁目２２番１号,フランスベッドホールディングス株式会社,ふらんすべっどほーるでぃんぐす,2019-07-23T00:00:00+09:00,,,58,代表取締役会長兼社長　　池　田　　　茂,
20230929,7841,遠藤製作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-,6110001015567,6110001015567,新潟県燕市東太田９８７番地,株式会社遠藤製作所,えんどうせいさくしょ,2018-05-07T00:00:00+09:00,,,115,代表取締役社長　　渡部　大史,特許 12件（ゴルフクラブヘッドの柔軟性測定装置 / ゴルフクラブの情報提供システム / ゴルフクラブヘッドの製造方法 / 微小突条の形成方法及びゴルフクラブヘッド / 爪ヤスリ 他）  商標 2件（§+ ENDO QualitY / LFD）
20230929,7844,マーベラス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2,3010701022537,3010701022537,東京都品川区東品川４丁目１２番８号,株式会社マーベラス,まーべらす,2018-04-12T00:00:00+09:00,,,563,代表取締役社長　佐藤　澄宣,特許 18件（配出機構およびゲーム装置 / 画像表示装置およびその動作制御方法 / ゲーム装置 / 景品支持部材 / 盗難防止機構およびそれを備えるゲーム装置 他） 意匠 6件（ゲーム機 / ゲーム用カード / ゲーム機用の景品支持部材 / ゲーム機用の景品取得部材 / ゲーム機用プレート 他） 商標 55件（ぬし釣り / FREDERICA / SILENT HOPE / サクライグノラムス / ループエイト 他）
20230929,7846,パイロットコーポレーション,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400,9010001077045,9010001077045,東京都中央区京橋２丁目６番２１号,株式会社パイロットコーポレーション,ぱいろっとこーぽれーしょん,2020-03-30T00:00:00+09:00,https://www.pilot.co.jp/,万年筆、ボールペン、シャープペンシル、宝飾品、セラミックス、磁器用品などの製造販売。,1044,代表取締役社長 社長執行役員　　伊　藤　　秀,特許 184件（インキ吸入器 / ボールペン / 筆記具用水性インキ組成物およびそれを用いた筆記具 / ボールペン用インキ組成物およびそれを用いたボールペン / 筆記具 他） 意匠 27件（ボールペン用替え芯 / 包装用容器 / おにぎりおもちゃ / 筆記具 / 筆記具用頭冠 他） 商標 96件（Mellchan / アヒル\たいちょう\隊長! / §ポケット\メルちゃん∞Wonderfriends / Dr.Grip / 字久力 他）
20230929,7847,グラファイトデザイン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-,1030001090714,1030001090714,埼玉県秩父市太田２４７４番地１,株式会社グラファイトデザイン,ぐらふぁいとでざいん,2018-06-20T00:00:00+09:00,https://www.gd-inc.co.jp/,"1.ゴルフクラブシャフトの製造・販売
2.ゴルフクラブの組立加工
3.その他炭素繊維(カーボン繊維)を使用した各種パイプ成形品の製造販売",125,代表取締役社長　　山田　拓郎,特許 1件（構造体の製造方法及び構造体）  商標 9件（§G / §G∞DESIGN / §GRAPHITE\DESIGN / TOUR AD / GRAPHITE DESIGN 他）
20230929,7849,スターツ出版,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,7011701004273,7011701004273,東京都江戸川区中葛西５丁目３３番１４号,スターツ出版株式会社,すたーつしゅっぱん,2018-04-18T00:00:00+09:00,,,225,代表取締役社長　　菊地　修一,商標 19件（noicomi COMICS / グラスト / 野いちごジュニア文庫 / Berry's Fantasy / noicomi 他）
20230929,7850,総合商研,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-,8430001009031,8430001009031,北海道札幌市東区東苗穂二条３丁目４番４８号,総合商研株式会社,そうごうしょうけん,2018-07-19T00:00:00+09:00,,"私たち総合商研は販売促進支援企業です。
常に企業の皆様の経営視点に立ち課題に対して幅広い事業領域を通じてトータルサポート。消費者ニーズへのソリューションを前提とした販促支援業務を行なっております。
《商業印刷物の制作及び印刷、フリーペーパーの発行及びマーケティング、イベントの企画、看板・パネル等の製造、年賀状印刷》",445,代表取締役会長　　片 岡　廣 幸,商標 5件（§ふりっぱーnet / ふりっぱー / §JP\01∞HOKKAIDO\MAGAZINE\JP-01 / §地域\新聞∞ふりっぱー / [月刊リアルゴルフ]\Real Golf 他）
20230929,7851,カワセコンピュータサプライ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-,2120001077131,2120001077131,東京都中央区銀座７丁目１６番１４号銀座イーストビル,カワセコンピュータサプライ株式会社,かわせこんぴゅーたさぷらい,2022-09-07T00:00:00+09:00,,,140,代表取締役社長　　川瀬　啓輔,
20230929,7856,萩原工業,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2,7260001014438,7260001014438,岡山県倉敷市水島中通１丁目４番地,萩原工業株式会社,はぎはらこうぎょう,2019-01-30T00:00:00+09:00,https://www.hagihara.co.jp/,ポリエチレン・ポリプロピレンを主原料とした合成樹脂繊維「フラットヤーン」を用いた関連製品、およびフラットヤーン技術を応用したスリッター等、産業機械の製造・販売。,518,代表取締役社長　　浅野　和志,特許 12件（シート巻取軸 / 包装袋の製造方法及び包装袋 / 薄膜ウエブの切込形成装置及び切込付きの薄膜ウエブの製造方法。 / 再生樹脂材料の不純物除去方法 / 網状体 他） 意匠 6件（包装用箱 / 背負い袋 / 検査巻返機 / ネット地 / 防水シート地 他） 商標 18件（§Re VALUE + / §HABRIC / §GX∞GX LINE / §ターピー\Tarpee / マルフィット\MALFIT 他）
20230929,7857,セキ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-,9500001002341,9500001002341,愛媛県松山市湊町７丁目７番地１,セキ株式会社,せき,2023-07-28T00:00:00+09:00,https://www.seki.co.jp/,総合印刷、洋紙板紙販売、パッケージ、出版、広告宣伝に関する企画・デザイン制作、 記念事業・イベント企画運営、ホームページ企画・制作・運用、 デジタルコンテンツ企画・制作、システム開発、郵便局広告代理業務 アスクル代理店業務 ほか,359,代表取締役社長　　関　　宏　孝,意匠 1件（ティッシュペーパー用容器） 商標 2件（Collar / くものしっぽ）
20230929,7859,アルメディオ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他 ,-,-,1012701001142,1012701001142,東京都国立市東１丁目４番１２号,株式会社アルメディオ,あるめでぃお,2020-01-09T00:00:00+09:00,,,41,代表取締役社長　　髙　橋　　　靖,
20230929,7860,エイベックス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1,7010401004245,7010401004245,東京都港区三田１丁目４番１号,エイベックス株式会社,えいべっくす,2022-03-15T00:00:00+09:00,http://www.avex.co.jp/,"当該両立支援制度・行動計画は、以下の会社にて適用。 

・エイベックス・株式会社
（事業持株会社） 

・エイベックス・エンタテインメント株式会社
（音楽コンテンツの企画・制作・販売・音楽配信、音楽出版、マーチャンダイジング及びコンサート・イベントの企画・制作・運営・チケット販売、ECサイトの企画・開発・運営等） 

・エイベックス・マネジメント株式会社
（アーティスト・タレントのマネジメント、スクールの運営等）

・エイベックス・ピクチャーズ株式会社 
（アニメ・映像コンテンツの企画・制作・販売、映画配給等）

・エイベックス・デジタル株式会社
（ファンクラブ運営、デジタルコンテンツの企画・制作・販売・配信等）  

・エイベックス・ミュージック・パブリッシング株式会社 
（著作権の管理等） 

・エイベックス・クラシックス・インターナショナル株式会社 
（アーティストのマネジメント、コンサートの企画・制作・運営、音楽・映像コンテンツの企画・制作等） 

・エイベックス・テクノロジーズ株式会社
（クラウド及びブロックチェーン技術を用いたIP・システムの企画、開発、制作、販売等）

・エイベックス・AY・ファクトリー合同会社
（劇団員のマネジメント、劇団運営及び舞台の興行等）

・エイベックス・アスナロ・カンパニー株式会社
（アーティスト・タレントのマネジメント等）

・エイベックス・クリエイティヴ・ファクトリー株式会社
（音楽コンテンツの企画・制作・販売、及びアーティスト・タレントのマネジメント等）

・コエステ株式会社
（音声合成コンテンツの企画・制作・開発・流通事業等）

・バーチャル・エイベックス株式会社
（バーチャルIPのプロデュース及び運営等）",1400,代表取締役社長ＣＥＯ  黒  岩  克  巳,商標 34件（§ALPHAZ / ALPHAZ / NAQT VANE / FUTUREmode / Paradox Live 他）
